datetime,open,high,low,close,volume,end_time,adj_close,completed,bband_20_low,bband_20_low_prev,bband_20_high,bband_20_high_prev,close_prev,willr_ema,willr_ema_prev
1578636180,135.8,135.95,135.76,135.89,731.59597,1578636359999,135.89,True,135.6432177687381,135.6487424132294,136.5077822312619,136.55525758677067,135.8,-63.405553793300044,-62.23013587751366
1578636360,135.9,136.14,135.9,136.09,1511.02181,1578636539999,136.09,True,135.65783361860994,135.6432177687381,136.4651663813901,136.5077822312619,135.89,-63.405553793300044,-62.23013587751366
1578636540,136.09,136.14,135.99,135.99,135.93465,1578636719999,135.99,True,135.66542015687415,135.65783361860994,136.42357984312585,136.4651663813901,136.09,-63.405553793300044,-62.23013587751366
1578636720,135.99,136.06,135.95,135.96,243.382,1578636899999,135.96,True,135.6619740232891,135.66542015687415,136.40102597671088,136.42357984312585,135.99,-63.405553793300044,-62.23013587751366
1578636900,135.95,136.02,135.91,135.93,468.45174,1578637079999,135.93,True,135.65279162154567,135.6619740232891,136.38920837845436,136.40102597671088,135.96,-63.405553793300044,-62.23013587751366
1578637080,135.91,135.91,135.79,135.81,439.53532,1578637259999,135.81,True,135.6325043962763,135.65279162154567,136.36949560372372,136.38920837845436,135.93,-63.405553793300044,-62.23013587751366
1578637260,135.82,136.21,135.8,136.17,587.00684,1578637439999,136.17,True,135.6616864959351,135.6325043962763,136.3213135040649,136.36949560372372,135.81,-63.405553793300044,-62.23013587751366
1578637440,136.17,136.17,136.03,136.16,418.20741,1578637619999,136.16,True,135.68785604612395,135.6616864959351,136.27914395387603,136.3213135040649,136.17,-63.405553793300044,-62.23013587751366
1578637620,136.16,136.23,136.11,136.2,92.69823,1578637799999,136.2,True,135.68785604612395,135.68785604612395,136.27914395387603,136.27914395387603,136.16,-63.405553793300044,-62.23013587751366
1578637800,136.21,136.41,136.2,136.38,214.49059,1578637979999,136.38,True,135.64555022088106,135.68785604612395,136.347449779119,136.27914395387603,136.2,-63.405553793300044,-62.23013587751366
1578637980,136.4,136.66,136.36,136.53,1059.30523,1578638159999,136.53,True,135.57897579018558,135.64555022088106,136.4530242098144,136.347449779119,136.38,-63.405553793300044,-62.23013587751366
1578638160,136.54,136.58,136.08,136.18,633.82387,1578638339999,136.18,True,135.577278792524,135.57897579018558,136.46472120747603,136.4530242098144,136.53,-63.405553793300044,-62.23013587751366
1578638340,136.15,136.41,136.07,136.38,671.89397,1578638519999,136.38,True,135.5622617461304,135.577278792524,136.51873825386963,136.46472120747603,136.18,-63.405553793300044,-62.23013587751366
1578638520,136.4,136.44,136.27,136.32,380.58698,1578638699999,136.32,True,135.57411607720795,135.5622617461304,136.5518839227921,136.51873825386963,136.38,-63.405553793300044,-62.23013587751366
1578638700,136.32,136.34,136.12,136.14,295.23323,1578638879999,136.14,True,135.58175811775058,135.57411607720795,136.55924188224938,136.5518839227921,136.32,-63.405553793300044,-62.23013587751366
1578638880,136.15,136.41,136.12,136.37,1474.26914,1578639059999,136.37,True,135.5905264942713,135.58175811775058,136.5964735057287,136.55924188224938,136.14,-63.405553793300044,-62.23013587751366
1578639060,136.37,136.73,136.36,136.63,1494.21522,1578639239999,136.63,True,135.57805799945703,135.5905264942713,136.68594200054298,136.5964735057287,136.37,-63.405553793300044,-62.23013587751366
1578639240,136.61,136.71,136.41,136.45,934.81561,1578639419999,136.45,True,135.5929952743862,135.57805799945703,136.72300472561383,136.68594200054298,136.63,-63.405553793300044,-62.23013587751366
1578639420,136.44,136.62,136.38,136.62,1000.14421,1578639599999,136.62,True,135.6267968074351,135.5929952743862,136.77320319256486,136.72300472561383,136.45,-63.405553793300044,-62.23013587751366
1578639600,136.6,136.68,136.52,136.53,394.36874,1578639779999,136.53,True,135.68152401181032,135.6267968074351,136.79147598818963,136.77320319256486,136.62,-63.59534895640214,-63.405553793300044
1578639780,136.55,136.56,136.42,136.48,353.01562,1578639959999,136.48,True,135.72997662367436,135.68152401181032,136.80202337632562,136.79147598818963,136.53,-63.59534895640214,-63.405553793300044
1578639960,136.48,136.48,136.35,136.39,170.32753,1578640139999,136.39,True,135.74995893758793,135.72997662367436,136.81204106241208,136.80202337632562,136.48,-63.59534895640214,-63.405553793300044
1578640140,136.39,136.48,136.28,136.31,579.91249,1578640319999,136.31,True,135.7885959382853,135.74995893758793,136.80540406171468,136.81204106241208,136.39,-63.59534895640214,-63.405553793300044
1578640320,136.31,136.31,136.17,136.24,351.81045,1578640499999,136.24,True,135.83323624041978,135.7885959382853,136.78876375958018,136.80540406171468,136.31,-63.59534895640214,-63.405553793300044
1578640500,136.24,136.29,136.21,136.23,146.39023,1578640679999,136.23,True,135.8896420506414,135.83323624041978,136.76235794935857,136.78876375958018,136.24,-63.59534895640214,-63.405553793300044
1578640680,136.23,136.46,136.21,136.44,377.53035,1578640859999,136.44,True,136.01373847296583,135.8896420506414,136.7012615270342,136.76235794935857,136.23,-63.59534895640214,-63.405553793300044
1578640860,136.44,136.44,136.36,136.4,481.79138,1578641039999,136.4,True,136.03937701844524,136.01373847296583,136.69862298155476,136.7012615270342,136.44,-63.59534895640214,-63.405553793300044
1578641040,136.4,136.5,136.4,136.47,481.33942,1578641219999,136.47,True,136.070613193222,136.03937701844524,136.69838680677796,136.69862298155476,136.4,-63.59534895640214,-63.405553793300044
1578641220,136.47,136.53,136.44,136.48,218.61479,1578641399999,136.48,True,136.09700912539597,136.070613193222,136.699990874604,136.69838680677796,136.47,-63.59534895640214,-63.405553793300044
1578641400,136.48,136.6,136.45,136.6,347.02012,1578641579999,136.6,True,136.09184385340487,136.09700912539597,136.7271561465951,136.699990874604,136.48,-63.59534895640214,-63.405553793300044
1578641580,136.6,136.66,136.5,136.5,313.71045,1578641759999,136.5,True,136.09300914303802,136.09184385340487,136.72299085696196,136.7271561465951,136.6,-63.59534895640214,-63.405553793300044
1578641760,136.5,136.53,136.45,136.51,193.0997,1578641939999,136.51,True,136.12991363325864,136.09300914303802,136.71908636674135,136.72299085696196,136.5,-63.59534895640214,-63.405553793300044
1578641940,136.51,136.52,136.4,136.44,209.72339,1578642119999,136.44,True,136.13377685234235,136.12991363325864,136.72122314765767,136.71908636674135,136.51,-63.59534895640214,-63.405553793300044
1578642120,136.44,136.47,136.43,136.44,123.43875,1578642299999,136.44,True,136.14528558767822,136.13377685234235,136.7217144123218,136.72122314765767,136.44,-63.59534895640214,-63.405553793300044
1578642300,136.44,136.5,136.39,136.43,329.57078,1578642479999,136.43,True,136.20474305771427,136.14528558767822,136.69125694228575,136.7217144123218,136.44,-63.59534895640214,-63.405553793300044
1578642480,136.43,136.43,136.27,136.3,419.08373,1578642659999,136.3,True,136.1929179508189,136.20474305771427,136.69608204918111,136.69125694228575,136.43,-63.59534895640214,-63.405553793300044
1578642660,136.29,136.33,136.26,136.32,341.35693,1578642839999,136.32,True,136.19020948517596,136.1929179508189,136.66779051482405,136.69608204918111,136.3,-63.59534895640214,-63.405553793300044
1578642840,136.3,136.33,136.26,136.3,157.88536,1578643019999,136.3,True,136.17450152334513,136.19020948517596,136.66849847665483,136.66779051482405,136.32,-63.59534895640214,-63.405553793300044
1578643020,136.3,136.64,136.28,136.63,686.60384,1578643199999,136.63,True,136.17283451288384,136.17450152334513,136.67116548711616,136.66849847665483,136.3,-63.59534895640214,-63.405553793300044
1578643200,136.62,136.64,136.47,136.49,300.60172,1578643379999,136.49,True,136.1746427095646,136.17283451288384,136.66535729043542,136.67116548711616,136.63,-63.76518176851763,-63.59534895640214
1578643380,136.51,136.52,136.27,136.29,358.15309,1578643559999,136.29,True,136.1590231074837,136.1746427095646,136.66197689251632,136.66535729043542,136.49,-63.76518176851763,-63.59534895640214
1578643560,136.29,136.42,136.23,136.23,483.03217,1578643739999,136.23,True,136.1352765214852,136.1590231074837,136.66972347851475,136.66197689251632,136.29,-63.76518176851763,-63.59534895640214
1578643740,136.25,136.32,135.89,135.91,1424.8009,1578643919999,135.91,True,136.02030476608707,136.1352765214852,136.74469523391292,136.66972347851475,136.23,-63.76518176851763,-63.59534895640214
1578643920,135.9,136.05,135.82,135.89,775.07711,1578644099999,135.89,True,135.93100639409207,136.02030476608707,136.79899360590795,136.74469523391292,135.91,-63.76518176851763,-63.59534895640214
1578644100,135.88,136.17,135.88,136.12,403.26987,1578644279999,136.12,True,135.91312960731148,135.93100639409207,136.80587039268852,136.79899360590795,135.89,-63.76518176851763,-63.59534895640214
1578644280,136.13,136.14,135.99,136.01,335.73919,1578644459999,136.01,True,135.86113949632144,135.91312960731148,136.8148605036786,136.80587039268852,136.12,-63.76518176851763,-63.59534895640214
1578644460,136.01,136.1,136.0,136.03,285.79297,1578644639999,136.03,True,135.81983988805558,135.86113949632144,136.81916011194443,136.8148605036786,136.01,-63.76518176851763,-63.59534895640214
1578644640,136.03,136.04,135.57,135.57,554.18293,1578644819999,135.57,True,135.6568108164557,135.81983988805558,136.89218918354433,136.81916011194443,136.03,-63.76518176851763,-63.59534895640214
1578644820,135.56,135.86,135.49,135.8,1306.05926,1578644999999,135.8,True,135.58949537062543,135.6568108164557,136.89150462937457,136.89218918354433,135.57,-63.76518176851763,-63.59534895640214
1578645000,135.83,135.99,135.78,135.78,272.6302,1578645179999,135.78,True,135.5385760804249,135.58949537062543,136.8604239195751,136.89150462937457,135.8,-63.76518176851763,-63.59534895640214
1578645180,135.78,135.93,135.78,135.87,190.51684,1578645359999,135.87,True,135.5073913110123,135.5385760804249,136.8286086889877,136.8604239195751,135.78,-63.76518176851763,-63.59534895640214
1578645360,135.88,135.9,135.75,135.86,315.27858,1578645539999,135.86,True,135.48360213417624,135.5073913110123,136.78739786582378,136.8286086889877,135.87,-63.76518176851763,-63.59534895640214
1578645540,135.83,135.88,135.8,135.81,150.88289,1578645719999,135.81,True,135.4534454980825,135.48360213417624,136.75455450191748,136.78739786582378,135.86,-63.76518176851763,-63.59534895640214
1578645720,135.81,135.87,135.58,135.61,412.67393,1578645899999,135.61,True,135.39257687943729,135.4534454980825,136.73242312056271,136.75455450191748,135.81,-63.76518176851763,-63.59534895640214
1578645900,135.62,135.8,135.56,135.75,647.39874,1578646079999,135.75,True,135.37063265207644,135.39257687943729,136.68636734792358,136.73242312056271,135.61,-63.76518176851763,-63.59534895640214
1578646080,135.74,135.81,135.64,135.71,1092.01261,1578646259999,135.71,True,135.3390602982366,135.37063265207644,136.6589397017634,136.68636734792358,135.75,-63.76518176851763,-63.59534895640214
1578646260,135.76,136.04,135.73,135.96,473.29792,1578646439999,135.96,True,135.34307021549134,135.3390602982366,136.6189297845087,136.6589397017634,135.71,-63.76518176851763,-63.59534895640214
1578646440,135.98,136.06,135.83,135.9,203.48908,1578646619999,135.9,True,135.34483605269133,135.34307021549134,136.57716394730863,136.6189297845087,135.96,-63.76518176851763,-63.59534895640214
1578646620,135.91,136.06,135.87,136.06,730.02578,1578646799999,136.06,True,135.4230162539761,135.34483605269133,136.4419837460239,136.57716394730863,135.9,-63.76518176851763,-63.59534895640214
1578646800,136.06,136.06,135.84,135.84,444.44358,1578646979999,135.84,True,135.48281778565948,135.4230162539761,136.31718221434053,136.4419837460239,136.06,-64.57340690010054,-63.76518176851763
1578646980,135.86,135.96,135.82,135.82,137.83727,1578647159999,135.82,True,135.51238195943938,135.48281778565948,136.24061804056066,136.31718221434053,135.84,-64.57340690010054,-63.76518176851763
1578647160,135.8,135.92,135.79,135.89,203.39957,1578647339999,135.89,True,135.54637250605947,135.51238195943938,136.17262749394052,136.24061804056066,135.82,-64.57340690010054,-63.76518176851763
1578647340,135.9,136.06,135.87,136.05,2122.47837,1578647519999,136.05,True,135.53982914506864,135.54637250605947,136.19317085493137,136.17262749394052,135.89,-64.57340690010054,-63.76518176851763
1578647520,136.05,136.29,136.02,136.22,2004.0297,1578647699999,136.22,True,135.51127417366848,135.53982914506864,136.25472582633148,136.19317085493137,136.05,-64.57340690010054,-63.76518176851763
1578647700,136.23,136.3,136.14,136.14,575.1534,1578647879999,136.14,True,135.50878264970572,135.51127417366848,136.25921735029425,136.25472582633148,136.22,-64.57340690010054,-63.76518176851763
1578647880,136.16,136.16,136.08,136.09,239.17652,1578648059999,136.09,True,135.50364529408122,135.50878264970572,136.2723547059188,136.25921735029425,136.14,-64.57340690010054,-63.76518176851763
1578648060,136.09,136.27,136.05,136.25,265.31751,1578648239999,136.25,True,135.47898070286942,135.50364529408122,136.31901929713058,136.2723547059188,136.09,-64.57340690010054,-63.76518176851763
1578648240,136.23,136.28,136.18,136.27,330.58669,1578648419999,136.27,True,135.5124406803751,135.47898070286942,136.3555593196249,136.31901929713058,136.25,-64.57340690010054,-63.76518176851763
1578648420,136.28,136.4,136.23,136.32,1021.44537,1578648599999,136.32,True,135.50305766232162,135.5124406803751,136.4169423376784,136.3555593196249,136.27,-64.57340690010054,-63.76518176851763
1578648600,136.33,136.4,136.08,136.08,1132.70427,1578648779999,136.08,True,135.52461677433186,135.50305766232162,136.42538322566813,136.4169423376784,136.32,-64.57340690010054,-63.76518176851763
1578648780,136.11,136.11,135.95,136.07,277.72772,1578648959999,136.07,True,135.53579286519096,135.52461677433186,136.43420713480907,136.42538322566813,136.08,-64.57340690010054,-63.76518176851763
1578648960,136.1,136.12,135.92,135.98,402.7124,1578649139999,135.98,True,135.54662357177338,135.53579286519096,136.43537642822665,136.43420713480907,136.07,-64.57340690010054,-63.76518176851763
1578649140,136.0,136.16,135.95,136.14,476.28058,1578649319999,136.14,True,135.567912594057,135.54662357177338,136.447087405943,136.43537642822665,135.98,-64.57340690010054,-63.76518176851763
1578649320,136.11,136.28,136.09,136.19,219.37833,1578649499999,136.19,True,135.641778519125,135.567912594057,136.43122148087497,136.447087405943,136.14,-64.57340690010054,-63.76518176851763
1578649500,136.16,136.17,135.99,136.02,199.39345,1578649679999,136.02,True,135.68503123426197,135.641778519125,136.41496876573805,136.43122148087497,136.19,-64.57340690010054,-63.76518176851763
1578649680,136.03,136.11,136.0,136.11,326.04347,1578649859999,136.11,True,135.75146868291384,135.68503123426197,136.38853131708615,136.41496876573805,136.02,-64.57340690010054,-63.76518176851763
1578649860,136.11,136.11,136.0,136.0,266.53798,1578650039999,136.0,True,135.7565057211855,135.75146868291384,136.38749427881444,136.38853131708615,136.11,-64.57340690010054,-63.76518176851763
1578650040,136.01,136.1,135.93,136.08,247.81251,1578650219999,136.08,True,135.7788409194401,135.7565057211855,136.38315908055992,136.38749427881444,136.0,-64.57340690010054,-63.76518176851763
1578650220,136.05,136.06,135.98,136.02,250.7069,1578650399999,136.02,True,135.7754435637896,135.7788409194401,136.38255643621042,136.38315908055992,136.08,-64.57340690010054,-63.76518176851763
1578650400,136.04,136.07,135.96,136.03,404.98996,1578650579999,136.03,True,135.8106589528797,135.7754435637896,136.36634104712033,136.38255643621042,136.02,-65.39023571817576,-64.57340690010054
1578650580,136.02,136.13,135.92,136.13,527.40644,1578650759999,136.13,True,135.8646010443524,135.8106589528797,136.34339895564756,136.36634104712033,136.03,-65.39023571817576,-64.57340690010054
1578650760,136.11,136.13,136.01,136.11,184.02202,1578650939999,136.11,True,135.90388806294928,135.8646010443524,136.32611193705074,136.34339895564756,136.13,-65.39023571817576,-64.57340690010054
1578650940,136.11,136.13,136.01,136.02,322.95357,1578651119999,136.02,True,135.899430040722,135.90388806294928,136.32756995927798,136.32611193705074,136.11,-65.39023571817576,-64.57340690010054
1578651120,136.01,136.04,135.69,135.81,989.48171,1578651299999,135.81,True,135.83811475137827,135.899430040722,136.34788524862176,136.32756995927798,136.02,-65.39023571817576,-64.57340690010054
1578651300,135.78,135.96,135.76,135.76,201.55848,1578651479999,135.76,True,135.77101046228512,135.83811475137827,136.3769895377149,136.34788524862176,135.81,-65.39023571817576,-64.57340690010054
1578651480,135.78,135.78,135.34,135.52,2118.23768,1578651659999,135.52,True,135.63486947572758,135.77101046228512,136.45613052427242,136.3769895377149,135.76,-65.39023571817576,-64.57340690010054
1578651660,135.52,136.33,135.51,136.13,3481.86024,1578651839999,136.13,True,135.64043342978377,135.63486947572758,136.43856657021624,136.45613052427242,135.52,-65.39023571817576,-64.57340690010054
1578651840,136.12,136.33,136.08,136.33,396.2383,1578652019999,136.33,True,135.63326316458048,135.64043342978377,136.45173683541955,136.43856657021624,136.13,-65.39023571817576,-64.57340690010054
1578652020,136.31,136.6,136.22,136.39,1342.50593,1578652199999,136.39,True,135.62293752238674,135.63326316458048,136.46906247761325,136.45173683541955,136.33,-65.39023571817576,-64.57340690010054
1578652200,136.38,136.68,136.3,136.3,1051.39396,1578652379999,136.3,True,135.6152981888599,135.62293752238674,136.49870181114008,136.46906247761325,136.39,-65.39023571817576,-64.57340690010054
1578652380,136.3,136.31,136.2,136.26,433.2501,1578652559999,136.26,True,135.61320302508776,135.6152981888599,136.51979697491223,136.49870181114008,136.3,-65.39023571817576,-64.57340690010054
1578652560,136.26,136.27,136.05,136.16,661.4549,1578652739999,136.16,True,135.6223080677409,135.61320302508776,136.52869193225905,136.51979697491223,136.26,-65.39023571817576,-64.57340690010054
1578652740,136.15,136.28,136.07,136.17,782.2784,1578652919999,136.17,True,135.62243131435972,135.6223080677409,136.53156868564028,136.52869193225905,136.16,-65.39023571817576,-64.57340690010054
1578652920,136.14,136.26,136.01,136.13,686.11781,1578653099999,136.13,True,135.62239103201478,135.62243131435972,136.52560896798525,136.53156868564028,136.17,-65.39023571817576,-64.57340690010054
1578653100,136.17,136.39,136.14,136.32,513.22959,1578653279999,136.32,True,135.62210000003756,135.62239103201478,136.55589999996243,136.52560896798525,136.13,-65.39023571817576,-64.57340690010054
1578653280,136.33,136.58,136.29,136.42,1157.39969,1578653459999,136.42,True,135.60893272155522,135.62210000003756,136.60006727844478,136.55589999996243,136.32,-65.39023571817576,-64.57340690010054
1578653460,136.43,136.61,136.32,136.48,986.86327,1578653639999,136.48,True,135.60224336349503,135.60893272155522,136.65475663650497,136.60006727844478,136.42,-65.39023571817576,-64.57340690010054
1578653640,136.48,136.56,136.42,136.52,314.42919,1578653819999,136.52,True,135.5898717564501,135.60224336349503,136.7111282435499,136.65475663650497,136.48,-65.39023571817576,-64.57340690010054
1578653820,136.52,136.82,136.52,136.82,326.8597,1578653999999,136.82,True,135.54250892948554,135.5898717564501,136.83849107051444,136.7111282435499,136.52,-65.39023571817576,-64.57340690010054
1578654000,136.82,137.12,136.77,136.85,1543.23746,1578654179999,136.85,True,135.51092519648057,135.54250892948554,136.95207480351945,136.83849107051444,136.82,-64.79890465739288,-65.39023571817576
1578654180,136.85,137.2,136.84,137.18,572.04177,1578654359999,137.18,True,135.4238368992058,135.51092519648057,137.14416310079417,136.95207480351945,136.85,-64.79890465739288,-65.39023571817576
1578654360,137.18,137.43,137.04,137.34,903.12076,1578654539999,137.34,True,135.3420968270586,135.4238368992058,137.34890317294136,137.14416310079417,137.18,-64.79890465739288,-65.39023571817576
1578654540,137.36,137.58,137.16,137.2,1976.63777,1578654719999,137.2,True,135.33048434486747,135.3420968270586,137.4785156551325,137.34890317294136,137.34,-64.79890465739288,-65.39023571817576
1578654720,137.19,137.43,137.15,137.27,1733.96168,1578654899999,137.27,True,135.36845929404248,135.33048434486747,137.58654070595756,137.4785156551325,137.2,-64.79890465739288,-65.39023571817576
1578654900,137.28,138.49,137.15,138.28,4165.76224,1578655079999,138.28,True,135.23631927036956,135.36845929404248,137.97068072963043,137.58654070595756,137.27,-64.79890465739288,-65.39023571817576
1578655080,138.25,138.46,138.0,138.15,2714.38292,1578655259999,138.15,True,135.28593611252822,135.23631927036956,138.18406388747175,137.97068072963043,138.28,-64.79890465739288,-65.39023571817576
1578655260,138.19,138.4,137.79,138.13,2461.80156,1578655439999,138.13,True,135.26503307360431,135.28593611252822,138.4049669263957,138.18406388747175,138.15,-64.79890465739288,-65.39023571817576
1578655440,138.14,138.14,137.84,137.84,826.75624,1578655619999,137.84,True,135.28743520539766,135.26503307360431,138.5335647946023,138.4049669263957,138.13,-64.79890465739288,-65.39023571817576
1578655620,137.83,138.2,137.74,138.1,1042.02913,1578655799999,138.1,True,135.29357424244733,135.28743520539766,138.69842575755268,138.5335647946023,137.84,-64.79890465739288,-65.39023571817576
1578655800,138.1,139.03,138.08,138.77,3028.42107,1578655979999,138.77,True,135.24284269844475,135.29357424244733,138.9961573015553,138.69842575755268,138.1,-64.79890465739288,-65.39023571817576
1578655980,138.72,138.94,138.6,138.6,1238.11937,1578656159999,138.6,True,135.27849505938252,135.24284269844475,139.1945049406175,138.9961573015553,138.77,-64.79890465739288,-65.39023571817576
1578656160,138.6,138.6,138.24,138.24,1069.70738,1578656339999,138.24,True,135.40752172089697,135.27849505938252,139.27347827910302,139.1945049406175,138.6,-64.79890465739288,-65.39023571817576
1578656340,138.25,138.37,138.05,138.1,1759.20555,1578656519999,138.1,True,135.57223891879266,135.40752172089697,139.3017610812073,139.27347827910302,138.24,-64.79890465739288,-65.39023571817576
1578656520,138.08,138.14,137.76,138.11,955.84193,1578656699999,138.11,True,135.77717810452936,135.57223891879266,139.29482189547065,139.3017610812073,138.1,-64.79890465739288,-65.39023571817576
1578656700,138.13,138.18,137.75,137.89,1199.55674,1578656879999,137.89,True,135.97045081354352,135.77717810452936,139.25854918645646,139.29482189547065,138.11,-64.79890465739288,-65.39023571817576
1578656880,137.89,138.35,137.81,138.35,1556.63308,1578657059999,138.35,True,136.15558259300292,135.97045081354352,139.2664174069971,139.25854918645646,137.89,-64.79890465739288,-65.39023571817576
1578657060,138.36,138.63,138.23,138.48,1000.96897,1578657239999,138.48,True,136.35428269386574,136.15558259300292,139.26771730613427,139.2664174069971,138.35,-64.79890465739288,-65.39023571817576
1578657240,138.46,138.51,138.24,138.34,1336.80649,1578657419999,138.34,True,136.593795260675,136.35428269386574,139.21020473932498,139.26771730613427,138.48,-64.79890465739288,-65.39023571817576
1578657420,138.32,138.48,138.27,138.43,658.21638,1578657599999,138.43,True,136.78199969283907,136.593795260675,139.18300030716097,139.21020473932498,138.34,-64.79890465739288,-65.39023571817576
1578657600,138.42,138.59,138.29,138.48,1239.40069,1578657779999,138.48,True,136.99990754161368,136.78199969283907,139.12809245838636,139.18300030716097,138.43,-62.58861384289976,-64.79890465739288
1578657780,138.5,138.75,138.42,138.72,547.57402,1578657959999,138.72,True,137.13697952710325,136.99990754161368,139.1450204728968,139.12809245838636,138.48,-62.58861384289976,-64.79890465739288
1578657960,138.72,138.76,138.32,138.46,1141.17279,1578658139999,138.46,True,137.27576170835303,137.13697952710325,139.11823829164697,139.1450204728968,138.72,-62.58861384289976,-64.79890465739288
1578658140,138.39,138.46,138.17,138.25,481.98569,1578658319999,138.25,True,137.49324142814947,137.27576170835303,139.00575857185055,139.11823829164697,138.46,-62.58861384289976,-64.79890465739288
1578658320,138.23,138.64,138.2,138.51,650.72045,1578658499999,138.51,True,137.74956170490137,137.49324142814947,138.87343829509862,139.00575857185055,138.25,-62.58861384289976,-64.79890465739288
1578658500,138.48,138.66,138.48,138.62,326.4536,1578658679999,138.62,True,137.7461286000338,137.74956170490137,138.91087139996623,138.87343829509862,138.51,-62.58861384289976,-64.79890465739288
1578658680,138.62,138.7,138.48,138.55,838.87378,1578658859999,138.55,True,137.76404311750233,137.7461286000338,138.93295688249768,138.91087139996623,138.62,-62.58861384289976,-64.79890465739288
1578658860,138.57,138.58,138.36,138.36,289.39482,1578659039999,138.36,True,137.78702757483535,137.76404311750233,138.93297242516462,138.93295688249768,138.55,-62.58861384289976,-64.79890465739288
1578659040,138.4,138.4,138.05,138.26,627.65169,1578659219999,138.26,True,137.8739608397773,137.78702757483535,138.88803916022275,138.93297242516462,138.36,-62.58861384289976,-64.79890465739288
1578659220,138.23,138.44,138.22,138.38,249.22288,1578659399999,138.38,True,137.910059849054,137.8739608397773,138.87994015094603,138.88803916022275,138.26,-62.58861384289976,-64.79890465739288
1578659400,138.42,138.66,138.37,138.64,313.85949,1578659579999,138.64,True,137.92630442721781,137.910059849054,138.85069557278217,138.87994015094603,138.38,-62.58861384289976,-64.79890465739288
1578659580,138.65,138.88,138.64,138.75,1192.07153,1578659759999,138.75,True,137.91013894990485,137.92630442721781,138.88186105009518,138.85069557278217,138.64,-62.58861384289976,-64.79890465739288
1578659760,138.74,138.91,138.57,138.91,1155.16425,1578659939999,138.91,True,137.88768155485437,137.91013894990485,138.97131844514567,138.88186105009518,138.75,-62.58861384289976,-64.79890465739288
1578659940,138.89,139.15,138.88,139.05,1021.03728,1578660119999,139.05,True,137.88138880970826,137.88768155485437,139.07261119029175,138.97131844514567,138.91,-62.58861384289976,-64.79890465739288
1578660120,139.07,139.14,138.91,139.0,1617.90251,1578660299999,139.0,True,137.9042477440289,137.88138880970826,139.1387522559711,139.07261119029175,139.05,-62.58861384289976,-64.79890465739288
1578660300,139.06,139.77,139.05,139.72,2922.32365,1578660479999,139.72,True,137.83123341718724,137.9042477440289,139.39476658281276,139.1387522559711,139.0,-62.58861384289976,-64.79890465739288
1578660480,139.7,139.8,139.37,139.53,1405.32832,1578660659999,139.53,True,137.77932736123276,137.83123341718724,139.56467263876718,139.39476658281276,139.72,-62.58861384289976,-64.79890465739288
1578660660,139.54,139.75,139.26,139.59,899.02687,1578660839999,139.59,True,137.73064500176582,137.77932736123276,139.72435499823416,139.56467263876718,139.53,-62.58861384289976,-64.79890465739288
1578660840,139.59,139.75,139.53,139.55,936.88945,1578661019999,139.55,True,137.7327385442435,137.73064500176582,139.84326145575653,139.72435499823416,139.59,-62.58861384289976,-64.79890465739288
1578661020,139.56,139.88,139.43,139.86,1057.06364,1578661199999,139.86,True,137.6947713931965,137.7327385442435,140.0242286068035,139.84326145575653,139.55,-62.58861384289976,-64.79890465739288
1578661200,139.83,139.9,139.6,139.68,881.85231,1578661379999,139.68,True,137.70396631987947,137.6947713931965,140.13503368012053,140.0242286068035,139.86,-59.763613054187395,-62.58861384289976
1578661380,139.7,139.81,139.41,139.44,1090.97227,1578661559999,139.44,True,137.71784191817454,137.70396631987947,140.19315808182546,140.13503368012053,139.68,-59.763613054187395,-62.58861384289976
1578661560,139.42,139.5,139.22,139.23,247.14288,1578661739999,139.23,True,137.77788057329533,137.71784191817454,140.21011942670467,140.19315808182546,139.44,-59.763613054187395,-62.58861384289976
1578661740,139.27,139.36,139.04,139.27,794.13406,1578661919999,139.27,True,137.8878805377105,137.77788057329533,140.20211946228955,140.21011942670467,139.23,-59.763613054187395,-62.58861384289976
1578661920,139.24,139.44,139.17,139.4,246.29937,1578662099999,139.4,True,137.95544663815593,137.8878805377105,140.2235533618441,140.20211946228955,139.27,-59.763613054187395,-62.58861384289976
1578662100,139.41,139.45,139.38,139.4,162.87839,1578662279999,139.4,True,138.012602313153,137.95544663815593,140.24439768684695,140.2235533618441,139.4,-59.763613054187395,-62.58861384289976
1578662280,139.4,139.48,139.4,139.4,240.50102,1578662459999,139.4,True,138.09088365903892,138.012602313153,140.25111634096106,140.24439768684695,139.4,-59.763613054187395,-62.58861384289976
1578662460,139.42,139.75,139.4,139.72,550.4975,1578662639999,139.72,True,138.21530878190143,138.09088365903892,140.26269121809858,140.25111634096106,139.4,-59.763613054187395,-62.58861384289976
1578662640,139.73,139.89,139.5,139.82,758.38833,1578662819999,139.82,True,138.394212597608,138.21530878190143,140.23978740239195,140.26269121809858,139.72,-59.763613054187395,-62.58861384289976
1578662820,139.81,139.92,139.54,139.65,1476.17186,1578662999999,139.65,True,138.5884688595047,138.394212597608,140.17253114049532,140.23978740239195,139.82,-59.763613054187395,-62.58861384289976
1578663000,139.64,139.95,139.62,139.79,1239.76533,1578663179999,139.79,True,138.72445859264147,138.5884688595047,140.1515414073585,140.17253114049532,139.65,-59.763613054187395,-62.58861384289976
1578663180,139.8,139.85,139.53,139.85,1433.37588,1578663359999,139.85,True,138.850476156072,138.72445859264147,140.13552384392798,140.1515414073585,139.79,-59.763613054187395,-62.58861384289976
