datetime,open,high,low,close,volume,end_time,adj_close,completed,willr,willr_ema,willr_ema_prev
1577912400,132.17,132.37,131.68,131.78,4879.42025,1577915999999,131.78,True,-39.93710691823923,,
1577916000,131.82,131.82,129.9,130.27,14876.06749,1577919599999,130.27,True,-88.25396825396813,,
1577919600,130.28,130.87,129.74,130.77,3865.45991,1577923199999,130.77,True,-68.88217522658609,,
1577923200,130.72,130.78,130.27,130.67,3772.6667,1577926799999,130.67,True,-71.90332326284054,,
1577926800,130.66,130.67,130.12,130.15,3684.51912,1577930399999,130.15,True,-87.61329305135963,,
1577930400,130.14,130.16,128.89,129.72,19078.42209,1577933999999,129.72,True,-80.04807692307675,,
1577934000,129.71,129.71,128.77,129.1,11950.18634,1577937599999,129.1,True,-92.2897196261686,,
1577937600,129.09,129.87,128.69,129.55,8931.67759,1577941199999,129.55,True,-80.27522935779791,,
1577941200,129.57,129.75,129.3,129.63,7276.74256,1577944799999,129.63,True,-78.44036697247718,,
1577944800,129.6,129.99,129.15,129.42,4823.43405,1577948399999,129.42,True,-83.25688073394524,,
1577948400,129.43,129.67,128.96,129.26,6548.36046,1577951999999,129.26,True,-84.88063660477476,,
1577952000,129.23,130.27,129.21,130.21,7205.6708,1577955599999,130.21,True,-58.69565217391284,,
1577955600,130.21,130.21,129.57,129.98,5828.65169,1577959199999,129.98,True,-64.94565217391333,,
1577959200,129.97,130.28,129.66,129.72,8014.34789,1577962799999,129.72,True,-72.01086956521742,,
1577962800,129.73,129.94,129.44,129.53,4293.24985,1577966399999,129.53,True,-73.16293929712445,,
1577966400,129.52,129.99,129.52,129.96,3718.46074,1577969999999,129.96,True,-41.74311926605476,,
1577970000,129.97,130.01,128.9,129.35,8547.00635,1577973599999,129.35,True,-68.42105263157916,,
1577973600,129.34,129.86,129.21,129.37,5538.92471,1577977199999,129.37,True,-65.65656565656514,,
1577977200,129.37,129.8,129.36,129.59,5352.62034,1577980799999,129.59,True,-43.396226415094105,,
1577980800,129.58,129.78,126.94,127.6,32996.89479,1577984399999,127.6,True,-80.23952095808396,,
1577984400,127.6,127.68,126.38,127.4,40429.91193,1577987999999,127.4,True,-73.84615384615363,,
1577988000,127.42,127.75,127.13,127.49,7360.65888,1577991599999,127.49,True,-71.53846153846159,,
1577991600,127.49,127.67,127.08,127.62,4747.08642,1577995199999,127.62,True,-68.20512820512802,-68.20512820512802,
1577995200,127.63,127.64,126.79,127.16,5796.42079,1577998799999,127.16,True,-80.0,-68.74125874125858,-68.20512820512802
1577998800,127.16,127.87,127.15,127.72,2225.95265,1578002399999,127.72,True,-65.6410256410256,-68.60033905488436,-68.74125874125858
1578002400,127.72,127.76,127.24,127.39,2654.51024,1578005999999,127.39,True,-74.102564102564,-68.85044019341525,-68.60033905488436
1578006000,127.39,127.48,126.91,127.19,2980.68108,1578009599999,127.19,True,-79.2307692307692,-69.3222733314768,-68.85044019341525
1578009600,127.19,127.6,126.82,127.07,7303.34389,1578013199999,127.07,True,-80.99173553719012,-69.85270343173649,-69.3222733314768
1578013200,127.07,127.17,125.88,126.04,12202.68649,1578016799999,126.04,True,-96.1259079903145,-71.04694000258095,-69.85270343173649
1578016800,126.04,127.08,125.9,126.92,14356.43191,1578020399999,126.92,True,-74.81840193704582,-71.21837009051117,-71.04694000258095
1578020400,126.94,127.11,126.65,126.89,6279.7682,1578023999999,126.89,True,-74.62311557788944,-71.37313124902838,-71.21837009051117
1578024000,126.89,130.15,126.83,129.3,47219.15382,1578027599999,129.3,True,-19.90632318501153,-69.03373088248215,-71.37313124902838
1578027600,129.23,129.97,128.76,129.21,13556.58641,1578031199999,129.21,True,-22.01405152224814,-66.89647272974425,-69.03373088248215
1578031200,129.24,129.35,128.76,129.17,9731.33188,1578034799999,129.17,True,-22.95081967213152,-64.8989430453073,-66.89647272974425
1578034800,129.18,129.53,128.72,128.86,16992.05519,1578038399999,128.86,True,-30.210772833723393,-63.322208035689854,-64.8989430453073
1578038400,128.86,133.26,128.8,132.15,74641.9522,1578041999999,132.15,True,-15.040650406503874,-61.12759177981776,-63.322208035689854
1578042000,132.2,132.87,131.71,132.35,26464.25904,1578045599999,132.35,True,-12.330623306233024,-58.90954775829119,-61.12759177981776
1578045600,132.36,132.72,131.58,132.04,10333.20316,1578049199999,132.04,True,-16.531165311653112,-56.98325764708037,-58.90954775829119
1578049200,132.03,132.63,131.92,132.46,6848.31903,1578052799999,132.46,True,-10.840108401083786,-54.885841772262346,-56.98325764708037
1578052800,132.49,132.83,131.85,132.23,13842.74842,1578056399999,132.23,True,-13.956639566395689,-53.0254234901775,-54.885841772262346
1578056400,132.23,133.95,132.23,133.54,14278.62513,1578059999999,133.54,True,-5.080545229244076,-50.846110841953255,-53.0254234901775
1578060000,133.51,133.85,130.93,131.68,22358.209,1578063599999,131.68,True,-28.128872366790382,-49.81350909308222,-50.846110841953255
1578063600,131.68,132.57,131.59,132.53,7514.12682,1578067199999,132.53,True,-17.639751552794912,-48.35106556852371,-49.81350909308222
1578067200,132.52,133.75,131.94,133.51,23716.09017,1578070799999,133.51,True,-6.027397260273956,-46.42726246360327,-48.35106556852371
1578070800,133.44,134.9,132.66,133.97,23183.54673,1578074399999,133.97,True,-11.524163568773309,-44.84075796838373,-46.42726246360327
1578074400,134.0,134.22,133.24,133.5,9525.09437,1578077999999,133.5,True,-22.653721682847962,-43.83225631904119,-44.84075796838373
1578078000,133.5,133.59,132.21,133.49,13761.61369,1578081599999,133.49,True,-22.815533980582444,-42.876950758202156,-43.83225631904119
1578081600,133.48,134.05,133.01,133.45,8673.15909,1578085199999,133.45,True,-23.462783171521284,-41.994488595171205,-42.876950758202156
1578085200,133.48,133.93,132.29,132.5,8141.62621,1578088799999,132.5,True,-39.344262295082096,-41.87402376334897,-41.994488595171205
1578088800,132.45,133.37,132.16,133.04,6493.87391,1578092399999,133.04,True,-46.85138539042857,-42.100267473670776,-41.87402376334897
1578092400,133.04,135.14,132.9,134.35,15637.38419,1578095999999,134.35,True,-18.764845605700614,-41.03956647967213,-42.100267473670776
1578096000,134.37,134.81,133.44,133.7,11609.95948,1578099599999,133.7,True,-34.20427553444192,-40.72887143670713,-41.03956647967213
1578099600,133.71,133.71,132.79,133.01,7514.41101,1578103199999,133.01,True,-50.593824228028645,-41.1772783817672,-40.72887143670713
1578103200,133.01,133.48,132.8,133.47,5970.26181,1578106799999,133.47,True,-39.66745843230393,-41.108650202246146,-41.1772783817672
1578106800,133.47,133.54,133.18,133.34,4705.93094,1578110399999,133.34,True,-42.75534441805206,-41.183499939328236,-41.108650202246146
1578110400,133.34,133.91,133.0,133.67,8118.69367,1578113999999,133.67,True,-41.40845070422552,-41.1937249740963,-41.183499939328236
1578114000,133.68,134.11,133.4,133.66,5335.12784,1578117599999,133.66,True,-46.249999999999844,-41.42355565709192,-41.1937249740963
1578117600,133.67,134.25,133.62,133.95,4892.57246,1578121199999,133.95,True,-39.932885906040326,-41.35579794113503,-41.42355565709192
1578121200,133.92,134.31,133.41,133.91,6023.01492,1578124799999,133.91,True,-41.2751677852347,-41.352132934048655,-41.35579794113503
1578124800,133.9,134.14,133.52,133.6,3244.59618,1578128399999,133.6,True,-51.6778523489932,-41.821483816546134,-41.352132934048655
1578128400,133.61,134.15,133.41,134.13,6704.48768,1578131999999,134.13,True,-33.89261744966424,-41.461080799869684,-41.821483816546134
1578132000,134.11,134.18,133.24,133.4,7592.59385,1578135599999,133.4,True,-58.38926174496599,-42.23054357010133,-41.461080799869684
1578135600,133.4,133.82,133.07,133.77,6376.83156,1578139199999,133.77,True,-45.973154362415464,-42.40066224247925,-42.23054357010133
1578139200,133.76,133.79,132.5,132.79,7795.94074,1578142799999,132.79,True,-89.01515151515176,-44.51950266396437,-42.40066224247925
1578142800,132.81,133.25,132.59,132.9,8563.05035,1578146399999,132.9,True,-82.68398268398245,-46.25425175578338,-44.51950266396437
1578146400,132.9,133.33,132.83,133.06,6020.55767,1578149999999,133.06,True,-69.0607734806629,-47.290911834187,-46.25425175578338
1578150000,133.06,133.66,132.94,133.26,6858.1761,1578153599999,133.26,True,-58.01104972375746,-47.77819082916748,-47.290911834187
1578153600,133.26,133.48,132.96,133.09,5885.12486,1578157199999,133.09,True,-67.40331491712692,-48.67024192407473,-47.77819082916748
1578157200,133.12,134.86,133.04,134.6,13659.98877,1578160799999,134.6,True,-11.016949152543129,-46.95872861627784,-48.67024192407473
1578160800,134.6,135.85,132.8,133.51,29686.80575,1578164399999,133.51,True,-69.85074626865693,-47.99927487320416,-46.95872861627784
1578164400,133.5,134.27,133.07,133.72,10640.63681,1578167999999,133.72,True,-63.58208955223878,-48.707584631342094,-47.99927487320416
1578168000,133.71,134.2,133.44,134.08,5274.03807,1578171599999,134.08,True,-52.835820895521934,-48.89523173425936,-48.707584631342094
1578171600,134.09,134.54,133.68,134.12,6182.56587,1578175199999,134.12,True,-51.6417910447759,-49.02007533928285,-48.89523173425936
1578175200,134.11,134.37,133.8,134.1,2829.43607,1578178799999,134.1,True,-52.23880597014934,-49.16638127704951,-49.02007533928285
1578178800,134.14,134.4,133.77,134.2,2791.36856,1578182399999,134.2,True,-49.25373134328384,-49.17035173460562,-49.16638127704951
1578182400,134.2,135.24,134.19,134.76,11892.25333,1578185999999,134.76,True,-32.53731343283598,-48.414304539070635,-49.17035173460562
1578186000,134.76,135.83,134.71,135.65,17758.63532,1578189599999,135.65,True,-5.970149253731014,-46.48502475337338,-48.414304539070635
1578189600,135.64,136.0,135.15,135.46,8724.85945,1578193199999,135.46,True,-15.835777126099488,-45.09187713395184,-46.48502475337338
1578193200,135.47,136.2,135.45,136.16,10456.05953,1578196799999,136.16,True,-1.176470588235068,-43.095722290964716,-45.09187713395184
1578196800,136.17,137.24,135.62,135.91,21424.0596,1578200399999,135.91,True,-29.95495495495525,-42.498414684782475,-43.095722290964716
1578200400,135.91,136.45,135.64,136.19,6916.99731,1578203999999,136.19,True,-23.648648648648916,-41.6416071376855,-42.498414684782475
1578204000,136.17,136.59,135.86,136.11,5316.16735,1578207599999,136.11,True,-25.45045045045036,-40.905645470083904,-41.6416071376855
1578207600,136.1,136.31,135.82,136.02,3628.84145,1578211199999,136.02,True,-27.477477477477468,-40.295274197692706,-40.905645470083904
1578211200,136.04,136.24,135.0,135.38,7865.26322,1578214799999,135.38,True,-44.604316546762746,-40.49113975901407,-40.295274197692706
1578214800,135.42,135.62,134.94,135.32,8754.17141,1578218399999,135.32,True,-50.526315789473955,-40.94728412403498,-40.49113975901407
1578218400,135.32,135.49,134.7,134.88,8272.3728,1578221999999,134.88,True,-66.29213483146101,-42.09932279255435,-40.94728412403498
1578222000,134.88,135.37,134.77,135.07,8530.27964,1578225599999,135.07,True,-62.536023054755525,-43.02826371356349,-42.09932279255435
1578225600,135.06,135.97,135.06,135.91,6019.08852,1578229199999,135.91,True,-38.32853025936637,-42.81463946564544,-43.02826371356349
1578229200,135.95,135.95,135.24,135.6,4724.5751,1578232799999,135.6,True,-53.77049180327897,-43.3126327537197,-42.81463946564544
1578232800,135.61,135.94,135.51,135.58,4658.82586,1578236399999,135.58,True,-65.35433070866075,-44.31452811530793,-43.3126327537197
1578236400,135.57,137.96,135.51,137.26,26839.73945,1578239999999,137.26,True,-21.472392638037206,-43.27624922997744,-44.31452811530793
1578240000,137.24,138.16,136.64,137.16,19498.64267,1578243599999,137.16,True,-28.901734104046177,-42.62286217879875,-43.27624922997744
1578243600,137.12,138.19,136.77,137.8,9651.65614,1578247199999,137.8,True,-11.174785100286114,-41.193404129775445,-42.62286217879875
1578247200,137.8,138.04,136.89,137.79,10517.28965,1578250799999,137.79,True,-11.461318051576065,-39.841945671675475,-41.193404129775445
1578250800,137.8,138.0,137.36,137.97,5636.7562,1578254399999,137.97,True,-6.303724928366713,-38.31748109243417,-39.841945671675475
1578254400,137.97,138.06,137.45,137.85,4709.67526,1578257999999,137.85,True,-9.742120343839614,-37.01860105840715,-38.31748109243417
1578258000,137.85,137.86,135.0,135.37,22064.65358,1578261599999,135.37,True,-80.80229226360991,-39.008768840461826,-37.01860105840715
1578261600,135.37,135.94,134.33,135.04,10623.54302,1578265199999,135.04,True,-81.60621761658076,-40.9450165121036,-39.008768840461826
1578265200,135.03,135.48,134.21,135.37,9636.04757,1578268799999,135.37,True,-70.85427135678393,-42.304528095952705,-40.9450165121036
1578268800,135.37,135.74,134.86,135.65,5948.6197,1578272399999,135.65,True,-63.819095477386895,-43.28246297692699,-42.304528095952705
1578272400,135.69,137.58,135.39,137.22,13306.26406,1578275999999,137.22,True,-24.371859296482445,-42.422890082361334,-43.28246297692699
1578276000,137.21,139.53,137.17,139.15,39940.77815,1578279599999,139.15,True,-7.142857142857067,-40.81925222147478,-42.422890082361334
1578279600,139.13,139.67,138.27,139.49,22249.59753,1578283199999,139.49,True,-3.2967032967029133,-39.11368181580333,-40.81925222147478
1578283200,139.49,140.0,139.07,139.42,12831.63843,1578286799999,139.42,True,-10.01727115716776,-37.79111769495626,-39.11368181580333
1578286800,139.4,139.6,138.54,139.16,6570.29396,1578290399999,139.16,True,-14.507772020725467,-36.73278380067305,-37.79111769495626
1578290400,139.16,139.29,138.83,138.9,5477.49784,1578293999999,138.9,True,-18.998272884283175,-35.926669668109874,-36.73278380067305
1578294000,138.93,139.16,138.78,138.87,7014.90545,1578297599999,138.87,True,-19.5164075993091,-35.180748664982566,-35.926669668109874
1578297600,138.87,140.86,138.81,140.65,22173.50521,1578301199999,140.65,True,-3.157894736842222,-33.725164395521645,-35.180748664982566
1578301200,140.54,140.86,139.75,140.83,15646.11827,1578304799999,140.83,True,-0.45112781954888886,-32.212708187522885,-33.725164395521645
1578304800,140.84,142.56,140.58,141.97,24296.74144,1578308399999,141.97,True,-7.065868263473099,-31.06967000915699,-32.212708187522885
1578308400,141.98,143.06,140.84,141.54,24949.02496,1578311999999,141.54,True,-17.17514124293798,-30.4381005197834,-31.06967000915699
1578312000,141.54,142.67,141.44,142.3,16279.87263,1578315599999,142.3,True,-8.58757062146883,-29.44489461531456,-30.4381005197834
1578315600,142.3,143.22,139.08,140.24,44834.70568,1578319199999,140.24,True,-35.64593301435401,-29.72675999708908,-29.44489461531456
1578319200,140.23,141.53,139.65,141.11,25738.22786,1578322799999,141.11,True,-26.94763729246465,-29.60043623778797,-29.72675999708908
1578322800,141.11,141.44,140.1,140.2,15072.65783,1578326399999,140.2,True,-49.9173553719009,-30.52393256206583,-29.60043623778797
1578326400,140.19,141.42,140.0,140.68,13978.12653,1578329999999,140.68,True,-51.31313131313127,-31.468896141659716,-30.52393256206583
1578330000,140.67,141.85,140.54,141.81,10471.59008,1578333599999,141.81,True,-30.12820512820501,-31.40795564104814,-31.468896141659716
1578333600,141.81,141.86,140.68,141.09,6346.02409,1578337199999,141.09,True,-45.51282051282035,-32.04908586249233,-31.40795564104814
1578337200,141.06,141.6,140.86,141.35,4744.31111,1578340799999,141.35,True,-42.11711711711724,-32.50672364679347,-32.04908586249233
1578340800,141.35,142.45,141.26,142.17,7905.69914,1578344399999,142.17,True,-23.648648648648916,-32.10408387415053,-32.50672364679347
1578344400,142.17,142.56,141.51,141.67,9432.1885,1578347999999,141.67,True,-35.14739229024972,-32.242416074882314,-32.10408387415053
1578348000,141.69,143.65,141.51,143.05,24253.04579,1578351599999,143.05,True,-13.129102844638846,-31.373629109871246,-32.242416074882314
1578351600,143.05,144.41,142.52,144.15,28558.83951,1578355199999,144.15,True,-4.8780487804876485,-30.169284549444722,-31.373629109871246
1578355200,144.14,145.31,143.16,143.77,47783.52094,1578358799999,143.77,True,-24.71910112359542,-29.921548939178845,-30.169284549444722
1578358800,143.76,144.16,143.36,143.83,14921.4287,1578362399999,143.83,True,-23.756019261637114,-29.641297590199674,-29.921548939178845
1578362400,143.85,144.88,143.82,143.98,14591.56948,1578365999999,143.98,True,-21.34831460674181,-29.26434381822432,-29.641297590199674
1578366000,143.97,144.41,143.48,143.5,7255.17955,1578369599999,143.5,True,-31.9787985865725,-29.38772812587651,-29.26434381822432
1578369600,143.5,143.62,142.15,142.49,15652.73032,1578373199999,142.49,True,-53.10734463276821,-30.465892512553406,-29.38772812587651
1578373200,142.48,143.12,142.18,142.97,9474.7473,1578376799999,142.97,True,-44.06779661016954,-31.084160880626868,-30.465892512553406
1578376800,142.99,143.13,142.53,142.85,6027.03116,1578380399999,142.85,True,-51.572327044025215,-32.01544116078134,-31.084160880626868
1578380400,142.83,143.1,142.38,142.87,11829.13837,1578383999999,142.87,True,-52.69978401727862,-32.9556385633494,-32.01544116078134
1578384000,142.87,143.38,142.81,143.16,12507.15166,1578387599999,143.16,True,-48.314606741573286,-33.653773480541396,-32.9556385633494
1578387600,143.17,143.47,142.5,142.55,10159.06999,1578391199999,142.55,True,-68.14814814814773,-35.22169960179623,-33.653773480541396
1578391200,142.57,142.93,142.45,142.88,6861.21609,1578394799999,142.88,True,-63.94736842105262,-36.52741182085334,-35.22169960179623
1578394800,142.9,143.78,142.6,142.62,16297.3909,1578398399999,142.62,True,-70.78947368421025,-38.084778269187744,-36.52741182085334
1578398400,142.62,142.66,140.72,141.13,32223.76934,1578401999999,141.13,True,-91.06753812636174,-40.49308553542293,-38.084778269187744
1578402000,141.12,141.27,140.11,140.93,18342.12088,1578405599999,140.93,True,-84.23076923076933,-42.48116206702959,-40.49308553542293
1578405600,140.93,141.34,140.51,140.8,9773.35414,1578409199999,140.8,True,-85.53459119496854,-44.438136118299546,-42.48116206702959
1578409200,140.77,140.82,139.0,139.48,25384.66659,1578412799999,139.48,True,-91.83673469387772,-46.59261787173492,-44.438136118299546
1578412800,139.48,141.9,138.76,141.38,35147.7938,1578416399999,141.38,True,-53.62831858407076,-46.912422449568375,-46.59261787173492
1578416400,141.35,142.93,141.08,142.72,21092.57919,1578419999999,142.72,True,-21.11553784860558,-45.73983678588825,-46.912422449568375
1578420000,142.7,143.5,142.39,142.43,28405.61455,1578423599999,142.43,True,-26.892430278884294,-44.88313649011534,-45.73983678588825
1578423600,142.44,144.3,142.39,143.19,35815.9373,1578427199999,143.19,True,-20.036101083032662,-43.7537257897934,-44.88313649011534
1578427200,143.19,144.77,142.97,144.76,20430.28442,1578430799999,144.76,True,-0.16638935108185182,-41.77248322439742,-43.7537257897934
1578430800,144.73,145.0,141.99,142.46,20839.91095,1578434399999,142.46,True,-40.70512820512802,-41.7239670871579,-41.77248322439742
1578434400,142.46,143.01,141.31,142.19,15259.41746,1578437999999,142.19,True,-45.032051282051256,-41.874334550562146,-41.7239670871579
1578438000,142.19,143.9,142.19,142.8,11686.54973,1578441599999,142.8,True,-35.25641025641002,-41.57351980991887,-41.874334550562146
1578441600,142.8,147.77,142.71,147.55,58326.91123,1578445199999,147.55,True,-2.441731409544932,-39.79480215535642,-41.57351980991887
1578445200,147.47,147.77,145.31,145.61,48623.69194,1578448799999,145.61,True,-23.973362930077602,-39.075645826934654,-39.79480215535642
1578448800,145.65,146.42,144.13,144.54,28638.99587,1578452399999,144.54,True,-35.84905660377371,-38.928982680427346,-39.075645826934654
1578452400,144.53,145.12,143.68,144.48,23570.19788,1578455999999,144.48,True,-36.51498335183145,-38.81925543821844,-38.928982680427346
1578456000,144.54,145.22,144.54,145.03,15804.67588,1578459599999,145.03,True,-30.41065482796896,-38.43704631957074,-38.81925543821844
1578459600,145.01,145.25,144.55,144.8,10608.28447,1578463199999,144.8,True,-32.96337402885674,-38.1882430336292,-38.43704631957074
1578463200,144.8,145.21,144.6,145.11,13022.09262,1578466799999,145.11,True,-39.76083707025407,-38.25972458074851,-38.1882430336292
1578466800,145.12,145.18,142.68,143.56,24417.21834,1578470399999,143.56,True,-65.17027863777093,-39.48293158334044,-38.25972458074851
1578470400,143.53,144.05,142.97,143.87,14045.60087,1578473999999,143.87,True,-60.37151702786379,-40.43241273990968,-39.48293158334044
1578474000,143.87,144.03,143.0,143.31,10140.50381,1578477599999,143.31,True,-69.04024767801862,-41.73276887346009,-40.43241273990968
1578477600,143.31,144.5,143.04,143.89,9271.76146,1578481199999,143.89,True,-60.06191950464426,-42.565912083968456,-41.73276887346009
1578481200,143.9,144.43,143.43,143.5,7838.99329,1578484799999,143.5,True,-66.09907120743041,-43.63560113503491,-42.565912083968456
1578484800,143.52,143.69,142.11,142.36,16368.85049,1578488399999,142.36,True,-95.58303886925795,-45.99684830477232,-43.63560113503491
1578488400,142.4,143.48,140.51,143.06,40422.56992,1578491999999,143.06,True,-64.87603305785117,-46.85499306627591,-45.99684830477232
1578492000,143.05,143.07,140.87,142.05,25671.61713,1578495599999,142.05,True,-78.78787878787857,-48.306487871803306,-46.85499306627591
1578495600,142.06,142.35,140.39,141.42,25690.24678,1578499199999,141.42,True,-82.91873963515754,-49.879772042864865,-48.306487871803306
1578499200,141.42,141.91,138.0,138.81,69385.91348,1578502799999,138.81,True,-88.82758620689653,-51.650127232139035,-49.879772042864865
1578502800,138.85,139.41,137.71,138.78,32496.93266,1578506399999,138.78,True,-85.80901856763933,-53.202804111025415,-51.650127232139035
1578506400,138.78,140.0,138.54,139.36,14386.36768,1578509999999,139.36,True,-78.11671087533146,-54.335254418493875,-53.202804111025415
1578510000,139.39,139.71,137.84,137.84,19112.05962,1578513599999,137.84,True,-98.26666666666672,-56.332136793410825,-54.335254418493875
1578513600,137.89,139.56,137.03,139.14,31660.10154,1578517199999,139.14,True,-74.11042944785297,-57.14024100497638,-56.332136793410825
1578517200,139.14,139.74,138.56,139.18,11158.10655,1578520799999,139.18,True,-71.21820615796511,-57.78014851193042,-57.14024100497638
1578520800,139.19,140.59,138.6,140.48,8530.37446,1578524399999,140.48,True,-53.81526104417685,-57.59992635430526,-57.78014851193042
1578524400,140.45,141.5,140.02,140.72,11273.50967,1578527999999,140.72,True,-50.60240963855424,-57.28185741268022,-57.59992635430526
1578528000,140.76,140.79,139.5,139.89,16280.92833,1578531599999,139.89,True,-61.35135135135158,-57.46683440989255,-57.28185741268022
1578531600,139.91,141.5,139.68,140.97,12232.6795,1578535199999,140.97,True,-40.84084084084085,-56.71110742948111,-57.46683440989255
1578535200,140.96,141.1,140.28,140.4,7718.66884,1578538799999,140.4,True,-47.75193798449596,-56.30387245470906,-56.71110742948111
1578538800,140.4,140.41,139.43,139.94,11812.87134,1578542399999,139.94,True,-51.82119205298012,-56.10011425463047,-56.30387245470906
1578542400,139.96,140.39,139.57,139.98,8503.78508,1578545999999,139.98,True,-44.54887218045127,-55.57505779671323,-56.10011425463047
1578546000,139.95,139.97,138.69,139.16,12333.27252,1578549599999,139.16,True,-56.352459016393496,-55.61039421578961,-55.57505779671323
1578549600,139.17,139.77,138.72,139.41,12148.23288,1578553199999,139.41,True,-46.75615212527973,-55.20792866622098,-55.61039421578961
1578553200,139.4,140.23,139.23,139.93,13077.66682,1578556799999,139.93,True,-35.1230425055927,-54.294979295283326,-55.20792866622098
1578556800,139.91,140.06,139.03,139.35,8794.50181,1578560399999,139.35,True,-48.09843400447441,-54.013318145701106,-54.294979295283326
1578560400,139.34,139.35,137.99,138.28,22684.45365,1578563999999,138.28,True,-72.03579418344518,-54.832521601962206,-54.013318145701106
1578564000,138.27,139.15,137.68,138.89,14200.3102,1578567599999,138.89,True,-68.32460732984342,-55.44579822595681,-54.832521601962206
1578567600,138.87,138.88,137.75,138.24,10152.71299,1578571199999,138.24,True,-85.34031413612557,-56.80463985823721,-55.44579822595681
1578571200,138.24,138.62,137.93,138.46,8019.8767,1578574799999,138.46,True,-79.58115183246066,-57.83993585706555,-56.80463985823721
1578574800,138.46,138.93,138.2,138.24,11684.54092,1578578399999,138.24,True,-85.34031413612557,-59.08995305156828,-57.83993585706555
1578578400,138.26,138.66,137.75,137.81,10756.65226,1578581999999,137.81,True,-96.59685863874357,-60.79481239643988,-59.08995305156828
1578582000,137.81,138.66,137.79,138.2,7752.26675,1578585599999,138.2,True,-84.79532163742738,-61.88574463466659,-60.79481239643988
1578585600,138.19,138.49,135.3,135.92,35923.30995,1578589199999,135.92,True,-87.86692759295542,-63.06670749640699,-61.88574463466659
1578589200,135.91,136.42,135.6,136.04,19806.3287,1578592799999,136.04,True,-85.46168958742663,-64.08466122781698,-63.06670749640699
1578592800,136.04,136.32,135.66,135.93,9925.73244,1578596399999,135.93,True,-87.22109533468563,-65.13631732358374,-64.08466122781698
1578596400,135.92,138.06,135.86,137.54,20574.38421,1578599999999,137.54,True,-54.563894523326766,-64.65575265084479,-65.13631732358374
1578600000,137.52,139.33,137.31,137.75,46642.30602,1578603599999,137.75,True,-50.30425963488845,-64.00341205921042,-64.65575265084479
1578603600,137.73,137.89,136.63,136.99,17218.50048,1578607199999,136.99,True,-64.4957983193277,-64.02579325285211,-64.00341205921042
1578607200,136.99,138.06,136.8,137.63,10167.28397,1578610799999,137.63,True,-42.46913580246929,-63.04594518692562,-64.02579325285211
1578610800,137.63,138.47,136.06,137.74,17664.79933,1578614399999,137.74,True,-39.454094292804044,-61.97358832810192,-63.04594518692562
1578614400,137.73,137.98,137.05,137.16,9709.52399,1578617999999,137.16,True,-53.84615384615422,-61.604159488013394,-61.97358832810192
1578618000,137.17,137.42,136.72,136.9,5651.20419,1578621599999,136.9,True,-60.297766749379804,-61.54477799989369,-61.604159488013394
1578621600,136.91,137.18,136.42,136.54,7727.91107,1578625199999,136.54,True,-69.23076923076972,-61.89414123766078,-61.54477799989369
1578625200,136.55,136.98,136.32,136.98,8204.96574,1578628799999,136.98,True,-58.31265508684918,-61.73134641262389,-61.89414123766078
1578628800,136.99,137.14,136.02,136.4,8244.33068,1578632399999,136.4,True,-72.70471464019866,-62.23013587751366,-61.73134641262389
1578632400,136.37,136.47,135.32,135.78,11173.77625,1578635999999,135.78,True,-88.08933002481416,-63.405553793300044,-62.23013587751366
1578636000,135.81,136.73,135.69,136.62,13302.71655,1578639599999,136.62,True,-67.58104738154601,-63.59534895640214,-63.405553793300044
1578639600,136.6,136.68,136.17,136.63,6676.59405,1578643199999,136.63,True,-67.33167082294274,-63.76518176851763,-63.59534895640214
1578643200,136.62,136.64,135.49,136.06,10714.91578,1578646799999,136.06,True,-81.5461346633415,-64.57340690010054,-63.76518176851763
1578646800,136.06,136.4,135.79,136.02,11143.16559,1578650399999,136.02,True,-82.54364089775527,-65.39023571817576,-64.57340690010054
1578650400,136.04,136.82,135.34,136.82,16882.53094,1578653999999,136.82,True,-52.380952380952465,-64.79890465739288,-65.39023571817576
1578654000,136.82,139.03,136.77,138.43,31743.20849,1578657599999,138.43,True,-16.172506738544286,-62.58861384289976,-64.79890465739288
1578657600,138.42,139.88,138.05,139.86,18913.1174,1578661199999,139.86,True,-0.4385964912276711,-59.763613054187395,-62.58861384289976
1578661200,139.83,139.95,138.7,138.78,16366.80382,1578664799999,138.78,True,-25.269978401727617,-58.19572056998468,-59.763613054187395
1578664800,138.76,140.29,138.65,140.22,22059.08327,1578668399999,140.22,True,-1.4084507042252152,-55.61448103063198,-58.19572056998468
1578668400,140.24,143.0,139.84,142.51,42427.16682,1578671999999,142.51,True,-6.380208333333446,-53.37655954439114,-55.61448103063198
1578672000,142.53,143.62,140.75,141.1,43218.1093,1578675599999,141.1,True,-30.361445783132613,-52.33041800978849,-53.37655954439114
1578675600,141.1,142.04,140.62,141.99,17667.36001,1578679199999,141.99,True,-19.638554216867387,-50.84442420101935,-52.33041800978849
1578679200,141.98,145.17,141.98,142.64,44568.43173,1578682799999,142.64,True,-25.685279187817287,-49.700826700419256,-50.84442420101935
1578682800,142.64,144.7,142.4,143.42,22752.04714,1578686399999,143.42,True,-17.802644964394737,-48.250909348781775,-49.700826700419256
1578686400,143.42,144.04,143.06,143.21,10825.80028,1578689999999,143.21,True,-19.9389623601219,-46.96400266747906,-48.250909348781775
